stableEdge,priv_auto,on_demand,carpool,walking,biking,total,direction,streetName,Year,Type,yearbinary,treatment
"2912757254793050887",258,45,249,489,2181,3241,N,15th Street Northwest,2022,Controls,1,0
"5081625692047829969",2671,90,681,111,217,4116,N,12th Street Northeast,2022,Controls,1,0
"13902402455407381781",206,17,149,33,347,752,N,5th Street Northwest,2022,Controls,1,0
"857971565017213699",1023,117,1151,136,118,2579,N,L'Enfant Plaza Southwest,2022,Controls,1,0
"14517724240676501078",2138,279,2115,799,2306,8028,N,4th Street Southwest,2022,Controls,1,0
"13742985881802375529",610,61,466,227,238,1636,N,1st Street Northwest,2022,Controls,1,0
"13959949132869277783",8752,358,1589,146,98,12325,N,8th Street Southeast,2022,Controls,1,0
"12725823340532931146",3206,134,5071,98,83,8602,N,15th Street Southeast,2022,Controls,1,0
"11754757962340894097",282,56,151,409,1582,2525,N,13th Street Northwest,2022,Controls,1,0
"12076343700679321132",225,30,162,343,95,1409,N,7th Street Northwest,2022,Study Area,1,2
"10851527340650309472",137,19,130,74,386,750,N,10th Street Northwest,2022,Study Area,1,2
"2820477069668583367",1011,40,442,69,417,2031,N,13th Street Northeast,2022,Controls,1,0
"17606520789447183391",3381,150,978,158,336,5389,N,12th Street Northeast,2022,Controls,1,0
"15730228987517017630",1091,76,762,414,73,2457,N,6th Street Northeast,2022,Study Area,1,2
"18127483736506846001",779,107,1598,830,1377,5064,N,New Jersey Avenue Northwest,2022,Study Area,1,2
"12904047517022165661",1771,343,2611,160,60,4974,N,1st Street Northeast,2022,Study Area,1,2
"17770892537856550849",12570,897,13861,279,648,28289,N,2nd Street Southeast,2022,Controls,1,0
"14298309680234904731",3026,138,5107,108,69,8452,N,15th Street Southeast,2022,Controls,1,0
"10902297865835974742",78,5,147,75,1419,2482,N,11th Street Northwest,2022,Controls,1,0
"9939089463221136771",1474,117,1291,244,694,3863,N,2nd Street Northeast,2022,Study Area,1,2
"1872587231336279122",498,15,151,289,112,1075,N,21st Street Northeast,2022,Controls,1,0
"3473196122960452162",1725,139,1582,260,416,4186,N,2nd Street Northeast,2022,Controls,1,0
"8919720349546969713",901,107,1474,630,154,3290,N,8th Street Northwest,2022,Study Area,1,2
"6415575613526150228",2163,252,1438,1386,1755,7014,N,13th Street Northwest,2022,Controls,1,0
"545219240153472814",11518,854,13024,202,1404,27112,N,2nd Street Northeast,2022,Controls,1,0
"10671580980204620438",11517,854,13021,280,1340,27122,N,2nd Street Northeast,2022,Controls,1,0
"15059318878945112793",1705,305,3049,516,1560,8157,N,20th Street Northwest,2022,Controls,1,0
"14860223373327358267",2139,248,1410,907,1844,6567,N,13th Street Northwest,2022,Controls,1,0
"5748614522806576495",983,207,1218,209,19,2738,N,6th Street Southwest,2022,Controls,1,0
"6757513739956033560",2838,94,776,139,239,4451,N,12th Street Northeast,2022,Controls,1,0
"6112861849572837010",348,53,243,394,1571,2642,N,13th Street Northwest,2022,Controls,1,0
"14119606123600785695",1050,47,507,60,658,2382,N,13th Street Northeast,2022,Controls,1,0
"3874663319649166153",2693,97,4758,89,112,8851,N,15th Street Northeast,2022,Controls,1,0
"10468297187020780797",6,2,7,56,63,134,N,12th Street Northwest,2022,Controls,1,0
"3439603568826698643",2138,248,1416,1452,1844,7117,N,13th Street Northwest,2022,Controls,1,0
"7673182811605029490",776,36,428,164,61,1786,N,6th Street Southeast,2022,Controls,1,0
"17456270355932333299",1030,72,759,145,63,2111,N,6th Street Northeast,2022,Controls,1,0
"17196742764481887494",725,145,1095,364,562,3114,N,18th Street Northwest,2022,Controls,1,0
"13231307941835370203",226,22,207,194,395,1317,N,1st Street Northwest,2022,Controls,1,0
"17751137447923193035",924,60,504,326,79,2076,N,4th Street Northeast,2022,Controls,1,0
"16308408759103814486",1283,203,1180,331,190,3200,N,6th Street Southwest,2022,Controls,1,0
"2412460194568654407",151,6,64,130,85,441,N,2nd Street Southeast,2022,Controls,1,0
"6653115535167119182",1977,234,1295,670,1709,5897,N,13th Street Northwest,2022,Controls,1,0
"13218532200858782871",32,0,20,116,36,212,N,South Capitol Street Southeast,2022,Controls,1,0
"12528320189955007201",220,26,259,561,193,1269,N,1st Street Northwest,2022,Study Area,1,2
"12956324526633026041",31,1,18,193,35,286,N,South Capitol Street Southeast,2022,Controls,1,0
"9543738451827150035",364,40,663,161,45,1288,N,17th Street Northwest,2022,Controls,1,0
"7230430653422979943",592,143,876,276,607,2522,N,18th Street Northwest,2022,Controls,1,0
"7113217867886680982",569,79,437,181,75,1922,N,11th Street Northwest,2022,Controls,1,0
"13574978811196459291",490,109,733,208,459,2030,N,18th Street Northwest,2022,Controls,1,0
"15817257087514772862",1229,148,1545,495,255,4222,N,7th Street Northwest,2022,Controls,1,0
"6327576773611283993",42,9,32,127,96,308,N,12th Street Northwest,2022,Controls,1,0
"17562623112308863835",2298,107,4864,220,150,7642,N,15th Street Southeast,2022,Controls,1,0
"5356803836688947573",678,66,528,317,254,1879,N,1st Street Northwest,2022,Controls,1,0
"4281346817655990125",283,42,392,506,658,1919,N,15th Street Northwest,2022,Controls,1,0
"17648522839228487327",1205,73,781,114,843,3108,N,4th Street Northwest,2022,Controls,1,0
"9725308322834398066",525,78,405,35,82,1706,N,11th Street Northwest,2022,Controls,1,0
"18156400502590153783",2343,165,1157,187,468,4367,N,2nd Street Southeast,2022,Controls,1,0
"224876222736328680",1465,184,728,72,439,2906,N,1st Street Southeast,2022,Controls,1,0
"7845612660502582047",3602,139,5168,150,157,10317,N,15th Street Northeast,2022,Controls,1,0
"10037163656441788158",983,207,1218,136,19,2665,N,6th Street Southwest,2022,Controls,1,0
"12519266124678041365",485,107,730,208,461,2022,N,18th Street Northwest,2022,Controls,1,0
"1666532176638265093",438,43,813,172,82,1583,N,8th Street Northwest,2022,Controls,1,0
"14926148774380139353",130,12,117,133,503,1602,N,11th Street Northwest,2022,Controls,1,0
"13384147124518952652",362,74,138,696,1144,2463,N,13th Street Northwest,2022,Controls,1,0
"9790289147645710693",536,127,808,282,459,2240,N,18th Street Northwest,2022,Controls,1,0
"11224043717201617576",1357,74,850,637,904,3889,N,4th Street Northwest,2022,Controls,1,0
"1047401659395119265",10099,433,3341,5,336,15600,N,8th Street Southeast,2022,Controls,1,0
"12377213868162604616",1291,246,2633,854,1517,7529,N,20th Street Northwest,2022,Controls,1,0
"12674605145900720960",2106,175,1224,1073,1295,7167,N,14th Street Northwest,2022,Controls,1,0
"13324678514970726604",1260,93,747,65,468,2748,N,13th Street Northeast,2022,Controls,1,0
"11819561452110483777",1323,184,1968,166,1281,5132,N,20th Street Northwest,2022,Controls,1,0
"1704471638918675121",10618,435,3547,25,355,16440,N,8th Street Southeast,2022,Controls,1,0
"1330167178834306382",3320,138,5143,146,91,8848,N,15th Street Southeast,2022,Controls,1,0
"10721454713101991235",1980,223,1625,1340,2406,7982,N,4th Street Southwest,2022,Controls,1,0
"17346645725946117019",163,10,152,651,463,1444,N,3rd Street Southeast,2022,Controls,1,0
"3343891708519884486",1342,176,586,83,494,2708,N,1st Street Southeast,2022,Controls,1,0
"4669882479324966185",327,62,402,257,2067,3137,N,15th Street Northwest,2022,Controls,1,0
"5853108822046253234",203,28,67,238,67,603,N,12th Street Northwest,2022,Controls,1,0
"8866579391528268723",422,35,407,689,494,3319,N,11th Street Northwest,2022,Controls,1,0
"10821967038661094812",2000,334,3435,1312,1149,8250,N,First Street Northeast,2022,Study Area,1,2
"15026043095550684696",2613,456,4177,805,1174,9844,N,20th Street Northwest,2022,Controls,1,0
"3997734530638500537",193,41,234,387,1982,2863,N,15th Street Northwest,2022,Controls,1,0
"3144040494927413358",306,103,857,435,854,2570,N,5th Street Northwest,2022,Study Area,1,2
"14473153297776243639",598,145,884,276,607,2538,N,18th Street Northwest,2022,Controls,1,0
"15875082147127838191",3906,219,1634,243,351,7742,N,8th Street Northeast,2022,Controls,1,0
"2963699513776134792",691,79,814,341,454,2909,N,7th Street Northwest,2022,Study Area,1,2
"12728145048240549253",3477,158,1005,321,338,5641,N,12th Street Northeast,2022,Controls,1,0
"3665643383664271930",136,24,145,21,60,938,N,11th Street Northwest,2022,Controls,1,0
"9636396144953810865",68,6,88,363,354,899,N,5th Street Northwest,2022,Study Area,1,2
"9369644568191499655",3278,315,3460,417,1137,8806,N,20th Street Northwest,2022,Controls,1,0
"15335473434173241091",44,10,33,138,97,322,N,12th Street Northwest,2022,Controls,1,0
"2825180917758698158",128,20,110,203,143,613,N,12th Street Northwest,2022,Study Area,1,2
"2629288940957056550",997,210,1422,386,585,3828,N,18th Street Northwest,2022,Controls,1,0
"16301957586397235653",1015,71,719,123,40,2028,N,6th Street Northeast,2022,Controls,1,0
"14484274032909592854",1503,84,445,162,1214,3568,N,4th Street Southwest,2022,Controls,1,0
"18060139440084934627",257,34,430,138,967,1856,N,5th Street Northwest,2022,Study Area,1,2
"16430325370869271249",117,19,267,158,1000,1575,N,5th Street Northwest,2022,Study Area,1,2
"6337616385004726103",1867,182,1198,122,121,3746,N,6th Street Northeast,2022,Study Area,1,2
"13427394704919952060",492,15,144,229,100,990,N,21st Street Northeast,2022,Controls,1,0
"6019082424316727515",1831,187,551,213,274,3132,N,1st Street Southeast,2022,Controls,1,0
"8837618091664267067",212,55,361,60,2651,4138,N,15th Street Northwest,2022,Controls,1,0
"13031345200667809535",12486,897,13657,294,1096,28470,N,2nd Street Northeast,2022,Controls,1,0
"16702092238945179429",414,35,285,563,473,3043,N,11th Street Northwest,2022,Controls,1,0
"11638629112653748959",193,25,208,303,189,935,N,1st Street Northwest,2022,Study Area,1,2
"1496394432085542262",180,21,332,227,641,1415,N,5th Street Northwest,2022,Study Area,1,2
"1038891444969902883",647,98,498,228,76,2128,N,11th Street Northwest,2022,Controls,1,0
"16303261533535793382",10167,436,3368,117,104,15621,N,8th Street Southeast,2022,Controls,1,0
"15785061310112595741",214,38,202,42,77,1120,N,11th Street Northwest,2022,Controls,1,0
"609452006209620704",551,39,380,267,42,1360,N,6th Street Southeast,2022,Controls,1,0
"566242335352487678",223,41,437,33,348,1113,N,5th Street Northwest,2022,Controls,1,0
"14235050454486639226",1452,123,1047,469,79,3364,N,6th Street Northeast,2022,Study Area,1,2
"16464997161972589056",226,19,143,4,8,416,N,12th Street Southwest,2022,Controls,1,0
"1785922636222817969",962,129,1056,1074,2973,6228,N,13th Street Northwest,2022,Controls,1,0
"1397511728652111445",2940,85,874,17,103,4040,N,13th Street Northeast,2022,Controls,1,0
"286157705124143020",644,63,494,127,243,1607,N,1st Street Northwest,2022,Controls,1,0
"6796375303246197588",12550,897,13665,378,1441,28983,N,2nd Street Northeast,2022,Controls,1,0
"17478505508507912527",8629,603,4429,98,1059,14939,N,20th Street Northwest,2022,Controls,1,0
"17144835063316896880",3724,141,5081,89,175,10314,N,15th Street Northeast,2022,Controls,1,0
"10310560473941860592",644,68,626,22,1745,3141,N,First Street Northeast,2022,Study Area,1,2
"16947256402941418173",454,39,320,308,31,1233,N,6th Street Southeast,2022,Controls,1,0
"3112619444557934704",1885,223,1600,1224,2277,7615,N,4th Street Southwest,2022,Controls,1,0
"1848599549684558977",362,74,138,694,1178,2506,N,13th Street Northwest,2022,Controls,1,0
"16885710779707555637",1663,126,1010,647,104,3606,N,6th Street Southeast,2022,Controls,1,0
"15950855552069790675",1363,107,876,877,984,4249,N,2nd Street Northeast,2022,Study Area,1,2
"5260562229478260952",1481,81,641,306,260,2959,N,4th Street Northeast,2022,Controls,1,0
"6159129669535850585",1404,216,2263,564,1265,5933,N,20th Street Northwest,2022,Controls,1,0
"12999484259824907482",277,55,154,409,1578,2519,N,13th Street Northwest,2022,Controls,1,0
"12342639958319874851",1575,101,812,193,916,3627,N,Warder Street Northwest,2022,Controls,1,0
"9014078172273263141",2843,99,4844,159,197,9248,N,15th Street Northeast,2022,Controls,1,0
"15853973716768921449",5531,294,2434,81,874,9253,N,Warder Street Northwest,2022,Controls,1,0
"11731669602967828348",592,75,604,68,754,2109,N,First Street Northeast,2022,Study Area,1,2
"638528034489070587",2158,242,1504,1372,1734,7030,N,13th Street Northwest,2022,Controls,1,0
"8662365734998514609",73,13,91,295,102,576,N,12th Street Northwest,2022,Study Area,1,2
"6596985590135427171",2035,216,1519,98,100,4222,N,6th Street Northeast,2022,Study Area,1,2
"2102475176337513606",184,41,236,414,1988,2878,N,15th Street Northwest,2022,Controls,1,0
"9215809717402943849",10563,437,3501,26,341,16259,N,8th Street Southeast,2022,Controls,1,0
"13177481124187908121",387,61,351,415,1570,2817,N,13th Street Northwest,2022,Controls,1,0
"3020568804661630935",967,203,1367,951,540,4688,N,18th Street Northwest,2022,Controls,1,0
"9727695246140859380",2111,166,1138,1183,1308,7185,N,14th Street Northwest,2022,Controls,1,0
"7616066011642768335",1729,98,536,354,1262,4150,N,4th Street Southwest,2022,Controls,1,0
"15086519828667860489",78,5,148,357,1424,2823,N,11th Street Northwest,2022,Controls,1,0
"15016337423582524900",543,39,208,32,0,875,N,2nd Street Northwest,2022,Controls,1,0
"14842679059551832585",1684,188,1015,224,1119,4289,N,4th Street Southwest,2022,Controls,1,0
"10071097737771381730",372,83,250,592,1066,2406,N,13th Street Northwest,2022,Controls,1,0
"8569330240403304438",110,11,65,247,507,953,N,5th Street Northwest,2022,Study Area,1,2
"14447650323840760413",680,156,654,669,1004,3198,N,5th Street Northwest,2022,Study Area,1,2
"5232583353625104418",380,29,190,48,65,725,N,10th Street Southwest,2022,Controls,1,0
"1610799729852039217",8576,350,2613,227,350,13418,N,8th Street Northeast,2022,Controls,1,0
"8312513829477164488",1965,61,574,270,394,3301,N,4th Street Northeast,2022,Controls,1,0
"16442970306159693868",1053,46,507,62,656,2384,N,13th Street Northeast,2022,Controls,1,0
"10320550807835227948",12535,897,13659,433,1437,29008,N,2nd Street Northeast,2022,Controls,1,0
"10539504942165968293",861,101,819,107,102,2024,N,L'Enfant Plaza Southwest,2022,Controls,1,0
"16302152177692947730",2150,252,1397,1472,1843,7133,N,13th Street Northwest,2022,Controls,1,0
"2259667471952780111",120,24,131,7,63,893,N,11th Street Northwest,2022,Controls,1,0
"14102409596450947594",326,34,344,465,97,1745,N,7th Street Northwest,2022,Controls,1,0
"7604261076423552782",1089,147,769,523,1209,3755,N,20th Street Northwest,2022,Controls,1,0
"13252735219674519648",3561,196,1528,194,332,6946,N,8th Street Northeast,2022,Controls,1,0
"17416855933583549678",1480,102,729,57,476,3058,N,13th Street Northeast,2022,Controls,1,0
"12051254128384364866",615,90,724,49,741,2224,N,First Street Northeast,2022,Study Area,1,2
"9163385454173514074",370,57,416,379,346,1632,N,2nd Street Northwest,2022,Study Area,1,2
"4900032441180478738",1083,50,549,88,467,2299,N,13th Street Northeast,2022,Controls,1,0
"10277580073427480583",1954,357,3135,1073,1406,8393,N,20th Street Northwest,2022,Controls,1,0
"2341681231677022186",11887,894,13484,361,531,27262,N,2nd Street Northeast,2022,Controls,1,0
"14145789180651184169",1393,229,1777,974,577,5575,N,18th Street Northwest,2022,Controls,1,0
"18107457721074090376",536,127,808,282,460,2241,N,18th Street Northwest,2022,Controls,1,0
"4791978366363745690",1221,71,687,217,905,3118,N,4th Street Northwest,2022,Controls,1,0
"1274393043932149094",2219,258,1989,1378,2452,8690,N,4th Street Southwest,2022,Controls,1,0
"18299266091177095293",531,70,500,1092,1612,3828,N,13th Street Northwest,2022,Controls,1,0
"4235492494523206534",5321,267,2066,97,858,8650,N,Warder Street Northwest,2022,Controls,1,0
"12446252421512897042",1431,95,812,153,464,3070,N,13th Street Northeast,2022,Controls,1,0
"2655329948505439983",258,45,249,492,2181,3244,N,15th Street Northwest,2022,Controls,1,0
"17383345920840569043",444,42,675,149,629,1940,N,21st Street Northwest,2022,Controls,1,0
"6917007982827152305",1672,136,1545,197,411,4025,N,2nd Street Northeast,2022,Study Area,1,2
"14306057027352387222",1442,170,1233,211,1803,5181,N,4th Street Southwest,2022,Controls,1,0
"14327695715047659769",430,43,366,221,220,1313,N,1st Street Northwest,2022,Controls,1,0
"547083002998889524",278,55,155,428,1578,2543,N,13th Street Northwest,2022,Controls,1,0
"17596973241459656018",47,5,33,193,401,682,N,1st Street Northwest,2022,Controls,1,0
"13981276140701731895",2112,167,1158,1833,1284,7833,N,14th Street Northwest,2022,Controls,1,0
"6103597962954221945",1303,161,1015,209,1802,4806,N,4th Street Southwest,2022,Controls,1,0
"8849501269167118122",733,87,939,556,453,3352,N,7th Street Northwest,2022,Study Area,1,2
"17911886523903633798",3278,131,5005,104,66,8595,N,15th Street Southeast,2022,Controls,1,0
"8065869605999379858",930,127,1054,1102,2943,6190,N,13th Street Northwest,2022,Controls,1,0
"11386003920675829026",876,131,644,108,318,3392,N,11th Street Northwest,2022,Controls,1,0
"8038885632012454318",254,43,237,37,81,1208,N,11th Street Northwest,2022,Controls,1,0
"8834837637458759850",42,9,32,125,96,306,N,12th Street Northwest,2022,Controls,1,0
"18348747100950823813",3718,153,5423,526,249,11193,N,15th Street Northeast,2022,Controls,1,0
"10326932792560777271",1093,76,771,451,72,2513,N,6th Street Northeast,2022,Study Area,1,2
"17963694947787589682",125,20,179,139,552,1020,N,5th Street Northwest,2022,Study Area,1,2
"11032814847160229419",530,94,845,494,1291,3287,N,New Jersey Avenue Northwest,2022,Study Area,1,2
"2648170687200402076",670,62,750,443,133,2567,N,7th Street Northwest,2022,Controls,1,0
"10895541398495864717",377,45,475,314,230,1474,N,1st Street Northwest,2022,Study Area,1,2
"5103657419916104812",107,7,157,168,353,805,N,5th Street Northwest,2022,Study Area,1,2
"5735081527394685764",5316,268,2065,175,864,8729,N,Warder Street Northwest,2022,Controls,1,0
"9491251146839042362",10152,434,3379,18,289,15657,N,8th Street Southeast,2022,Controls,1,0
"13792462134779116953",1503,138,1005,91,225,3146,N,6th Street Northeast,2022,Study Area,1,2
